BaitUnit,Protein,gamma1,gamma2,gamma3,lambda1,lambda2,lambda3,pi1,pi2,pi3,rep1,rep2,tau
Treat_TMEMmyc,POLA2,0.6265670092828307,1.3218970542990098e-10,0.3734329905843529,6.3357556773759605,7.9196945967109125,9.50363351604816,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,8.0,7.0,0.03162277660168379
Treat_TMEMV5,POLA2,0.7573931661674845,1.5341704998128562e-10,0.24260683367834102,5.7892560689130805,7.2365700861392535,8.683884103362407,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,8.0,4.0,0.03162277660168379
Treat_TMEMV5,POLD1,7.565608252200513e-15,1.6940537068415135e-16,0.9999999999989921,5.789256068911337,7.2365700861392535,8.683884103649852,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,56.0,39.0,0.03162277660168379
Treat_TMEMmyc,POLD1,9.148773108375466e-15,1.365538727199267e-16,0.9999999999989906,6.335755677368679,7.9196945967109125,9.503633516309328,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,51.0,45.0,0.03162277660168379
Treat_TMEMV5,POLD2,0.023496176287033252,6.925794375660347e-11,0.9765038236427324,5.789256068912931,7.2365700861392535,8.683884103390735,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,16.0,8.0,0.03162277660168379
Treat_TMEMmyc,POLD2,0.08941990059464336,8.995688003233824e-11,0.9105800993144891,6.335755677372843,7.9196945967109125,9.503633516062207,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,12.0,10.0,0.03162277660168379
Treat_TMEMmyc,POLD3,0.18096719103940306,1.165145121269136e-10,0.8190328088432632,6.335755677375299,7.9196945967109125,9.503633516055846,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,10.0,10.0,0.03162277660168379
Treat_TMEMV5,POLD3,0.29133993395450675,1.8009527873921048e-10,0.7086600658646892,5.789256068919965,7.2365700861392535,8.683884103366202,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,9.0,8.0,0.03162277660168379
Treat_TMEMV5,POLDIP2,0.6754578241426972,1.7102535280816258e-10,0.324542175685602,5.789256068916582,7.2365700861392535,8.68388410336199,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,6.0,7.0,0.03162277660168379
Treat_TMEMmyc,POLDIP2,0.7156493708958588,1.2078705470083342e-10,0.2843506289826385,6.335755677373424,7.9196945967109125,9.503633516048401,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,8.0,6.0,0.03162277660168379
Treat_TMEMmyc,POLDIP3,2.592639698137277e-06,8.629839258116598e-13,0.9999974073584389,6.335755677368681,7.9196945967109125,9.50363351614961,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,23.0,25.0,0.03162277660168379
Treat_TMEMV5,POLDIP3,1.0853869805175221e-05,2.2199707708492868e-12,0.9999891461269749,5.789256068911339,7.2365700861392535,8.68388410346049,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,24.0,19.0,0.03162277660168379
Treat_TMEMmyc,POLE,1.3928447508461992e-17,7.385911240147682e-18,0.9999999999989999,6.335755677368679,7.9196945967109125,9.503633516362568,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,61.0,51.0,0.03162277660168379
Treat_TMEMV5,POLE,2.2416617039096376e-15,9.803551542269902e-17,0.9999999999989975,5.789256068911337,7.2365700861392535,8.683884103660777,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,59.0,39.0,0.03162277660168379
Treat_TMEMV5,POLE2,0.8753779897524312,1.1348222492003062e-10,0.12462201013321092,5.789256068903789,7.2365700861392535,8.683884103363807,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,6.0,4.0,0.03162277660168379
Treat_TMEMmyc,POLE2,0.9502780336897603,5.255580867448235e-11,0.04972196625673359,6.3357556773512655,7.9196945967109125,9.503633516051483,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,4.0,5.0,0.03162277660168379
Treat_TMEMV5,POLE3,0.9963104577414451,1.7335516714882448e-11,0.0036895422402230494,5.789256068853768,7.2365700861392535,8.683884103366932,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,1.0,0.0,0.03162277660168379
Treat_TMEMmyc,POLE3,0.9979625742605418,9.259854935286201e-12,0.0020374257292002235,6.335755677310544,7.9196945967109125,9.503633516053016,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,1.0,0.0,0.03162277660168379
Treat_TMEMmyc,POLE4,0.9931568016022484,1.799856118353332e-11,0.006843198378759802,6.335755677325694,7.9196945967109125,9.503633516052798,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,2.0,2.0,0.03162277660168379
Treat_TMEMV5,POLE4,0.9963104577414451,1.7335516714882448e-11,0.0036895422402230494,5.789256068853768,7.2365700861392535,8.683884103366932,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,1.0,0.0,0.03162277660168379
Treat_TMEMmyc,POLG,0.01276672541180415,3.919492018025142e-11,0.9872332745480135,6.335755677369592,7.9196945967109125,9.503633516079395,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,17.0,10.0,0.03162277660168379
Treat_TMEMV5,POLG,0.07510829531610355,1.1335228195843922e-10,0.9248917045696192,5.789256068915203,7.2365700861392535,8.683884103379384,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,16.0,5.0,0.03162277660168379
Treat_TMEMmyc,POLG2,0.9772735689410703,3.459124232041723e-11,0.022726431023361054,6.335755677341014,7.9196945967109125,9.503633516052231,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,4.0,3.0,0.03162277660168379
Treat_TMEMV5,POLG2,0.9963104577414451,1.7335516714882448e-11,0.0036895422402230494,5.789256068853768,7.2365700861392535,8.683884103366932,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,1.0,0.0,0.03162277660168379
Treat_TMEMV5,POLL,0.9917366399511276,2.6962396242920722e-11,0.008263360020918037,5.789256068864867,7.2365700861392535,8.683884103366719,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,2.0,1.0,0.03162277660168379
Treat_TMEMmyc,POLL,0.9979625742605418,9.259854935286201e-12,0.0020374257292002235,6.335755677310544,7.9196945967109125,9.503633516053016,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,1.0,0.0,0.03162277660168379
Treat_TMEMmyc,POLQ,0.996946971552935,1.1563039252444136e-11,0.0030530284345049357,6.3357556773155785,7.9196945967109125,9.503633516052968,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,2.0,0.0,0.03162277660168379
Treat_TMEMV5,POLQ,0.997537276384094,1.3885490406123957e-11,0.0024627236010229137,5.789256068848247,7.2365700861392535,8.683884103366996,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,0.0,0.0,0.03162277660168379
Treat_TMEMmyc,POLR1A,3.947145591787051e-09,4.667710299505346e-14,0.9999999960518076,6.335755677368679,7.9196945967109125,9.50363351620285,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,33.0,31.0,0.03162277660168379
Treat_TMEMV5,POLR1A,2.4786797847242264e-08,1.4408980994091842e-13,0.9999999752120581,5.789256068911337,7.2365700861392535,8.683884103515116,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,35.0,23.0,0.03162277660168379
Treat_TMEMmyc,POLR1B,0.041819684738615436,6.573565311684826e-11,0.9581803151946906,6.3357556773710435,7.9196945967109125,9.503633516069057,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,12.0,12.0,0.03162277660168379
Treat_TMEMV5,POLR1B,0.4805211142474434,1.901055341610159e-10,0.5194788855619316,5.789256068920318,7.2365700861392535,8.68388410336267,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,10.0,5.0,0.03162277660168379
Treat_TMEMmyc,POLR1C,0.028273925374420746,5.5554129660556184e-11,0.9717260745690534,6.335755677370419,7.9196945967109125,9.503633516072515,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,15.0,10.0,0.03162277660168379
Treat_TMEMV5,POLR1C,0.034835019550115684,8.214449177729426e-11,0.9651649803667747,5.78925606891351,7.2365700861392535,8.683884103386946,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,10.0,13.0,0.03162277660168379
Treat_TMEMmyc,POLR1D,0.9662933691314884,4.2753238636047455e-11,0.03370663082479184,6.33575567734615,7.9196945967109125,9.503633516051906,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,5.0,3.0,0.03162277660168379
Treat_TMEMV5,POLR1D,0.9815975227777658,4.1698036767648384e-11,0.018402477179554507,5.789256068876065,7.2365700861392535,8.68388410336632,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,4.0,1.0,0.03162277660168379
Treat_TMEMmyc,POLR1E,0.5279837364288784,1.3923892727383926e-10,0.47201626343135467,6.335755677377451,7.9196945967109125,9.503633516048417,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,7.0,9.0,0.03162277660168379
Treat_TMEMV5,POLR1E,0.7573931661674845,1.5341704998128562e-10,0.24260683367834102,5.7892560689130805,7.2365700861392535,8.683884103362407,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,7.0,5.0,0.03162277660168379
Treat_TMEMmyc,POLR1F,0.9931568016022484,1.799856118353332e-11,0.006843198378759802,6.335755677325694,7.9196945967109125,9.503633516052798,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,2.0,2.0,0.03162277660168379
Treat_TMEMV5,POLR1F,0.9944758773588304,2.1629494427258315e-11,0.005524122618545647,5.789256068859305,7.2365700861392535,8.683884103366841,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,1.0,1.0,0.03162277660168379
Treat_TMEMV5,POLR1G,0.07510829531610355,1.1335228195843922e-10,0.9248917045696192,5.789256068915203,7.2365700861392535,8.683884103379384,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,14.0,7.0,0.03162277660168379
Treat_TMEMmyc,POLR1G,0.3320609973837188,1.3682895737051621e-10,0.6679390024787842,6.33575567737751,7.9196945967109125,9.5036335160509,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,7.0,11.0,0.03162277660168379
Treat_TMEMV5,POLR2A,1.0111978785340758e-18,3.06859632762803e-18,0.9999999999989999,5.789256068911337,7.2365700861392535,8.683884103729966,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,68.0,49.0,0.03162277660168379
Treat_TMEMmyc,POLR2A,1.6343589940889056e-22,4.4805279824499177e-20,0.9999999999989999,6.335755677368679,7.9196945967109125,9.503633516455736,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,80.0,60.0,0.03162277660168379
Treat_TMEMmyc,POLR2B,1.8071650580449276e-15,6.585352656718705e-17,0.9999999999989981,6.335755677368679,7.9196945967109125,9.503633516322639,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,57.0,43.0,0.03162277660168379
Treat_TMEMV5,POLR2B,5.745133768323243e-14,4.2153477211352397e-16,0.999999999998942,5.789256068911337,7.2365700861392535,8.683884103631645,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,51.0,39.0,0.03162277660168379
Treat_TMEMmyc,POLR2C,0.041819684738615436,6.573565311684826e-11,0.9581803151946906,6.3357556773710435,7.9196945967109125,9.503633516069057,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,13.0,11.0,0.03162277660168379
Treat_TMEMV5,POLR2C,0.10858463939095751,1.3109941168321e-10,0.8914153604770515,5.789256068916333,7.2365700861392535,8.683884103375695,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,9.0,11.0,0.03162277660168379
Treat_TMEMmyc,POLR2D,0.9954274374145274,1.4431768765543875e-11,0.0045725625700453725,6.335755677320629,7.9196945967109125,9.503633516052895,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,2.0,1.0,0.03162277660168379
Treat_TMEMV5,POLR2D,0.9963104577414451,1.7335516714882448e-11,0.0036895422402230494,5.789256068853768,7.2365700861392535,8.683884103366932,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,0.0,1.0,0.03162277660168379
Treat_TMEMV5,POLR2E,0.004730411713381417,3.404171212985663e-11,0.9952695882515816,5.789256068911762,7.2365700861392535,8.683884103405685,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,13.0,15.0,0.03162277660168379
Treat_TMEMmyc,POLR2E,0.01276672541180415,3.919492018025142e-11,0.9872332745480135,6.335755677369592,7.9196945967109125,9.503633516079395,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,15.0,12.0,0.03162277660168379
Treat_TMEMmyc,POLR2G,0.9931568016022484,1.799856118353332e-11,0.006843198378759802,6.335755677325694,7.9196945967109125,9.503633516052798,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,2.0,2.0,0.03162277660168379
Treat_TMEMV5,POLR2G,0.9944758773588304,2.1629494427258315e-11,0.005524122618545647,5.789256068859305,7.2365700861392535,8.683884103366841,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,1.0,1.0,0.03162277660168379
Treat_TMEMmyc,POLR2H,0.5279837364288784,1.3923892727383926e-10,0.47201626343135467,6.335755677377451,7.9196945967109125,9.503633516048417,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,8.0,8.0,0.03162277660168379
Treat_TMEMV5,POLR2H,0.824031743579531,1.3353225229701976e-10,0.17596825628611265,5.789256068908733,7.2365700861392535,8.68388410336307,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,9.0,2.0,0.03162277660168379
Treat_TMEMV5,POLR2I,0.9876559615507305,3.356431828102796e-11,0.012344038414717283,5.789256068870452,7.2365700861392535,8.68388410336655,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,1.0,0.03162277660168379
Treat_TMEMmyc,POLR2I,0.9931568016022484,1.799856118353332e-11,0.006843198378759802,6.335755677325694,7.9196945967109125,9.503633516052798,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,2.0,2.0,0.03162277660168379
Treat_TMEMV5,POLR2J2,0.9815975227777658,4.1698036767648384e-11,0.018402477179554507,5.789256068876065,7.2365700861392535,8.68388410336632,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,1.0,4.0,0.03162277660168379
Treat_TMEMmyc,POLR2J2,0.9897702046676986,2.2421484147619252e-11,0.010229795308889985,6.335755677330781,7.9196945967109125,9.503633516052664,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,2.0,0.03162277660168379
Treat_TMEMmyc,POLR2L,0.9772735689410703,3.459124232041723e-11,0.022726431023361054,6.335755677341014,7.9196945967109125,9.503633516052231,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,4.0,3.0,0.03162277660168379
Treat_TMEMV5,POLR2L,0.9815975227777658,4.1698036767648384e-11,0.018402477179554507,5.789256068876065,7.2365700861392535,8.68388410336632,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,2.0,0.03162277660168379
Treat_TMEMV5,POLR2M,0.9963104577414451,1.7335516714882448e-11,0.0036895422402230494,5.789256068853768,7.2365700861392535,8.683884103366932,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,1.0,0.0,0.03162277660168379
Treat_TMEMV5,POLR2M,0.997537276384094,1.3885490406123957e-11,0.0024627236010229137,5.789256068848247,7.2365700861392535,8.683884103366996,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,0.0,0.0,0.03162277660168379
Treat_TMEMmyc,POLR2M,0.9979625742605418,9.259854935286201e-12,0.0020374257292002235,6.335755677310544,7.9196945967109125,9.503633516053016,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,1.0,0.0,0.03162277660168379
Treat_TMEMmyc,POLR2M,0.9979625742605418,9.259854935286201e-12,0.0020374257292002235,6.335755677310544,7.9196945967109125,9.503633516053016,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,1.0,0.0,0.03162277660168379
Treat_TMEMV5,POLR3A,1.9389826471556623e-13,7.284120863424173e-16,0.9999999999988052,5.789256068911337,7.2365700861392535,8.68388410362072,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,47.0,40.0,0.03162277660168379
Treat_TMEMmyc,POLR3A,2.3447304839281185e-13,5.871566581146809e-16,0.9999999999987648,6.335755677368679,7.9196945967109125,9.50363351628271,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,46.0,42.0,0.03162277660168379
Treat_TMEMmyc,POLR3B,0.00854752490902592,3.2802024965459133e-11,0.9914524750571806,6.335755677369333,7.9196945967109125,9.503633516082807,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,16.0,12.0,0.03162277660168379
Treat_TMEMV5,POLR3B,0.034835019550115684,8.214449177729426e-11,0.9651649803667747,5.78925606891351,7.2365700861392535,8.683884103386946,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,15.0,8.0,0.03162277660168379
Treat_TMEMmyc,POLR3C,0.18096719103940306,1.165145121269136e-10,0.8190328088432632,6.335755677375299,7.9196945967109125,9.503633516055846,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,10.0,10.0,0.03162277660168379
Treat_TMEMV5,POLR3C,0.29133993395450675,1.8009527873921048e-10,0.7086600658646892,5.789256068919965,7.2365700861392535,8.683884103366202,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,10.0,7.0,0.03162277660168379
Treat_TMEMmyc,POLR3D,0.6265670092828307,1.3218970542990098e-10,0.3734329905843529,6.3357556773759605,7.9196945967109125,9.50363351604816,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,10.0,5.0,0.03162277660168379
Treat_TMEMV5,POLR3D,0.9133178241522387,9.472053440397932e-11,0.08668217575212736,5.7892560688984736,7.2365700861392535,8.683884103364509,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,5.0,4.0,0.03162277660168379
Treat_TMEMmyc,POLR3E,0.0017000609121851666,1.592813081933691e-11,0.9982999390708882,6.335755677368844,7.9196945967109125,9.5036335160963,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,17.0,15.0,0.03162277660168379
Treat_TMEMV5,POLR3E,0.3814448432043822,1.8863576833604455e-10,0.6185551566063634,5.78925606892055,7.2365700861392535,8.68388410336407,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,11.0,5.0,0.03162277660168379
Treat_TMEMV5,POLR3F,0.9595254658927823,6.368815761536564e-11,0.040474534042569815,5.789256068887341,7.2365700861392535,8.68388410336562,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,5.0,2.0,0.03162277660168379
Treat_TMEMmyc,POLR3F,0.9847333941340946,2.7884230201029288e-11,0.015266605837036375,6.335755677335889,7.9196945967109125,9.50363351605248,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,2.0,4.0,0.03162277660168379
Treat_TMEMV5,POLR3G,0.9404924686576229,7.803106158919648e-11,0.05950753126340539,5.7892560688929535,7.2365700861392535,8.68388410336512,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,5.0,3.0,0.03162277660168379
Treat_TMEMmyc,POLR3G,0.9931568016022484,1.799856118353332e-11,0.006843198378759802,6.335755677325694,7.9196945967109125,9.503633516052798,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,1.0,0.03162277660168379
Treat_TMEMmyc,POLR3H,0.9772735689410703,3.459124232041723e-11,0.022726431023361054,6.335755677341014,7.9196945967109125,9.503633516052231,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,5.0,2.0,0.03162277660168379
Treat_TMEMV5,POLR3H,0.9815975227777658,4.1698036767648384e-11,0.018402477179554507,5.789256068876065,7.2365700861392535,8.68388410336632,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,2.0,0.03162277660168379
Treat_TMEMmyc,POLR3K,0.9931568016022484,1.799856118353332e-11,0.006843198378759802,6.335755677325694,7.9196945967109125,9.503633516052798,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,2.0,2.0,0.03162277660168379
Treat_TMEMV5,POLR3K,0.9944758773588304,2.1629494427258315e-11,0.005524122618545647,5.789256068859305,7.2365700861392535,8.683884103366841,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,1.0,1.0,0.03162277660168379
Treat_TMEMV5,POLRMT,3.8873843471622655e-17,1.5833283050880996e-17,0.9999999999989999,5.789256068911337,7.2365700861392535,8.683884103697192,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,55.0,53.0,0.03162277660168379
Treat_TMEMmyc,POLRMT,6.190421114057435e-18,5.12910502720527e-18,0.9999999999989999,6.335755677368679,7.9196945967109125,9.503633516369222,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,59.0,55.0,0.03162277660168379
Treat_TMEMV5,POM121,1.6524532034122597e-08,1.2007484260538593e-13,0.9999999834743478,5.789256068911337,7.2365700861392535,8.683884103518757,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,33.0,26.0,0.03162277660168379
Treat_TMEMmyc,POM121,1.9982424240399792e-08,9.678963923013529e-14,0.9999999800164789,6.335755677368679,7.9196945967109125,9.50363351618954,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,26.0,34.0,0.03162277660168379
Treat_TMEMmyc,POM121C,6.844954360368273e-11,7.53861275342771e-15,0.9999999999305429,6.335755677368679,7.9196945967109125,9.503633516236125,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,37.0,37.0,0.03162277660168379
Treat_TMEMV5,POM121C,3.7180196311322734e-08,1.7290776979199768e-13,0.9999999628186307,5.789256068911337,7.2365700861392535,8.683884103511474,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,34.0,23.0,0.03162277660168379
Treat_TMEMmyc,POMGNT1,0.9954274374145274,1.4431768765543875e-11,0.0045725625700453725,6.335755677320629,7.9196945967109125,9.503633516052895,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,1.0,2.0,0.03162277660168379
Treat_TMEMV5,POMGNT1,0.9963104577414451,1.7335516714882448e-11,0.0036895422402230494,5.789256068853768,7.2365700861392535,8.683884103366932,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,0.0,1.0,0.03162277660168379
Treat_TMEMV5,POMGNT2,0.9815975227777658,4.1698036767648384e-11,0.018402477179554507,5.789256068876065,7.2365700861392535,8.68388410336632,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,2.0,0.03162277660168379
Treat_TMEMmyc,POMGNT2,0.9954274374145274,1.4431768765543875e-11,0.0045725625700453725,6.335755677320629,7.9196945967109125,9.503633516052895,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,2.0,1.0,0.03162277660168379
Treat_TMEMV5,POMP,0.9917366399511276,2.6962396242920722e-11,0.008263360020918037,5.789256068864867,7.2365700861392535,8.683884103366719,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,0.0,0.03162277660168379
Treat_TMEMmyc,POMP,0.9931568016022484,1.799856118353332e-11,0.006843198378759802,6.335755677325694,7.9196945967109125,9.503633516052798,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,1.0,0.03162277660168379
Treat_TMEMmyc,POMT1,0.9897702046676986,2.2421484147619252e-11,0.010229795308889985,6.335755677330781,7.9196945967109125,9.503633516052664,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,2.0,3.0,0.03162277660168379
Treat_TMEMV5,POMT1,0.9944758773588304,2.1629494427258315e-11,0.005524122618545647,5.789256068859305,7.2365700861392535,8.683884103366841,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,1.0,1.0,0.03162277660168379
Treat_TMEMV5,PON2,0.9133178241522387,9.472053440397932e-11,0.08668217575212736,5.7892560688984736,7.2365700861392535,8.683884103364509,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,8.0,1.0,0.03162277660168379
Treat_TMEMmyc,PON2,0.9772735689410703,3.459124232041723e-11,0.022726431023361054,6.335755677341014,7.9196945967109125,9.503633516052231,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,4.0,3.0,0.03162277660168379
Treat_TMEMmyc,POP1,1.169524622923177e-09,2.701221245379e-14,0.9999999988294483,6.335755677368679,7.9196945967109125,9.503633516212833,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,36.0,31.0,0.03162277660168379
Treat_TMEMV5,POP1,2.4786797847242264e-08,1.4408980994091842e-13,0.9999999752120581,5.789256068911337,7.2365700861392535,8.683884103515116,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,37.0,21.0,0.03162277660168379
Treat_TMEMV5,POP4,0.3814448432043822,1.8863576833604455e-10,0.6185551566063634,5.78925606892055,7.2365700861392535,8.68388410336407,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,8.0,8.0,0.03162277660168379
Treat_TMEMmyc,POP4,0.7156493708958588,1.2078705470083342e-10,0.2843506289826385,6.335755677373424,7.9196945967109125,9.503633516048401,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,7.0,7.0,0.03162277660168379
Treat_TMEMmyc,POP7,0.927226276852219,6.41011433980274e-11,0.07277372308275228,6.335755677356315,7.9196945967109125,9.503633516050957,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,5.0,5.0,0.03162277660168379
Treat_TMEMV5,POP7,0.9595254658927823,6.368815761536564e-11,0.040474534042569815,5.789256068887341,7.2365700861392535,8.68388410336562,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,4.0,3.0,0.03162277660168379
Treat_TMEMmyc,POR,9.966010494242166e-05,4.452375281307186e-12,0.9999003398896052,6.3357556773686925,7.9196945967109125,9.503633516119658,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,19.0,20.0,0.03162277660168379
Treat_TMEMV5,POR,0.0001236184192643072,6.628049701505311e-12,0.9998763815731078,5.789256068911354,7.2365700861392535,8.683884103438634,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,22.0,15.0,0.03162277660168379
Treat_TMEMV5,POT1,0.9917366399511276,2.6962396242920722e-11,0.008263360020918037,5.789256068864867,7.2365700861392535,8.683884103366719,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,0.0,0.03162277660168379
Treat_TMEMmyc,POT1,0.9986407930777661,7.412918371640255e-12,0.001359206913822401,6.33575567730552,7.9196945967109125,9.503633516053053,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,0.0,0.0,0.03162277660168379
Treat_TMEMV5,POTEE,1.9679883263357047e-16,3.283189574406609e-17,0.9999999999989997,5.789256068911337,7.2365700861392535,8.683884103682626,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,52.0,52.0,0.03162277660168379
Treat_TMEMmyc,POTEE,2.0584739496031904e-14,1.9663757673760407e-16,0.999999999998979,6.335755677368679,7.9196945967109125,9.503633516302674,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,46.0,48.0,0.03162277660168379
Treat_TMEMV5,POU2F1,0.9726479568524512,5.164732658517016e-11,0.02735204309492879,5.7892560688817,7.2365700861392535,8.683884103366017,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,3.0,0.03162277660168379
Treat_TMEMmyc,POU2F1,0.9847333941340946,2.7884230201029288e-11,0.015266605837036375,6.335755677335889,7.9196945967109125,9.50363351605248,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,5.0,1.0,0.03162277660168379
Treat_TMEMV5,PPA1,6.544066435268244e-13,1.2586960854148054e-15,0.9999999999983442,5.789256068911337,7.2365700861392535,8.683884103609795,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,43.0,41.0,0.03162277660168379
Treat_TMEMmyc,PPA1,1.3520897500548752e-11,3.6355192672834996e-15,0.9999999999854754,6.335755677368679,7.9196945967109125,9.503633516249435,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,49.0,29.0,0.03162277660168379
Treat_TMEMV5,PPA2,0.010580861565768871,4.873191295224401e-11,0.9894191383845097,5.789256068912172,7.2365700861392535,8.683884103398253,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,17.0,9.0,0.03162277660168379
