rank,Protein,BaitUnit,gamma3,pi1,pi2,pi3,rep1,rep2,gamma3_avg,FDR
1348,NDUFAF4,TMEMmyc,0.1500878155251238,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,7.0,5.0,0.28446719489487116,0.13003031785649777
1349,AP4M1,TMEMV5,0.08668217575212736,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,5.0,4.0,0.279349219591741,0.13156306419908811
1349,AP4M1,TMEMmyc,0.47201626343135467,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,9.0,7.0,0.279349219591741,0.13156306419908811
1349,CHAF1B,TMEMV5,0.08668217575212736,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,5.0,4.0,0.279349219591741,0.13137149095804448
1349,CHAF1B,TMEMmyc,0.47201626343135467,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,8.0,8.0,0.279349219591741,0.13137149095804448
1349,EIF4E2,TMEMV5,0.08668217575212736,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,7.0,2.0,0.279349219591741,0.13098797043123014
1349,EIF4E2,TMEMmyc,0.47201626343135467,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,10.0,6.0,0.279349219591741,0.13098797043123014
1349,JUN,TMEMV5,0.08668217575212736,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,7.0,2.0,0.279349219591741,0.13079602290194073
1349,JUN,TMEMmyc,0.47201626343135467,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,10.0,6.0,0.279349219591741,0.13079602290194073
1349,LAMTOR1,TMEMV5,0.08668217575212736,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,7.0,2.0,0.279349219591741,0.1311797930759852
1349,LAMTOR1,TMEMmyc,0.47201626343135467,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,7.0,9.0,0.279349219591741,0.1311797930759852
1349,PAFAH1B3,TMEMV5,0.08668217575212736,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,4.0,5.0,0.279349219591741,0.13060395036611971
1349,PAFAH1B3,TMEMmyc,0.47201626343135467,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,11.0,5.0,0.279349219591741,0.13060395036611971
1349,TTC4,TMEMV5,0.08668217575212736,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,5.0,4.0,0.279349219591741,0.13175451292063806
1349,TTC4,TMEMmyc,0.47201626343135467,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,9.0,7.0,0.279349219591741,0.13175451292063806
1350,ADD3,TMEMV5,0.5194788855619316,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,12.0,3.0,0.2765927581933617,0.13213882778188263
1350,ADD3,TMEMmyc,0.03370663082479184,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,6.0,2.0,0.2765927581933617,0.13213882778188263
1350,COMMD4,TMEMV5,0.5194788855619316,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,9.0,6.0,0.2765927581933617,0.13233079804617637
1350,COMMD4,TMEMmyc,0.03370663082479184,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,5.0,0.2765927581933617,0.13233079804617637
1350,FPGS,TMEMV5,0.5194788855619316,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,8.0,7.0,0.2765927581933617,0.13194673278057503
1350,FPGS,TMEMmyc,0.03370663082479184,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,5.0,3.0,0.2765927581933617,0.13194673278057503
1351,CLTB,TMEMV5,0.17596825628611265,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,7.0,4.0,0.27470062343523277,0.13348368575554495
1351,CLTB,TMEMmyc,0.3734329905843529,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,8.0,7.0,0.27470062343523277,0.13348368575554495
1351,INO80,TMEMV5,0.17596825628611265,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,6.0,5.0,0.27470062343523277,0.13271559271101646
1351,INO80,TMEMmyc,0.3734329905843529,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,8.0,7.0,0.27470062343523277,0.13271559271101646
1351,IQCB1,TMEMV5,0.17596825628611265,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,7.0,4.0,0.27470062343523277,0.13290780282579223
1351,IQCB1,TMEMmyc,0.3734329905843529,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,8.0,7.0,0.27470062343523277,0.13290780282579223
1351,LRRC14,TMEMV5,0.17596825628611265,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,7.0,4.0,0.27470062343523277,0.13309988829068814
1351,LRRC14,TMEMmyc,0.3734329905843529,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,8.0,7.0,0.27470062343523277,0.13309988829068814
1351,STX18,TMEMV5,0.17596825628611265,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,6.0,5.0,0.27470062343523277,0.13329184922691958
1351,STX18,TMEMmyc,0.3734329905843529,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,10.0,5.0,0.27470062343523277,0.13329184922691958
1351,TMEM131,TMEMV5,0.17596825628611265,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,8.0,3.0,0.27470062343523277,0.13252325782498797
1351,TMEM131,TMEMmyc,0.3734329905843529,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,8.0,7.0,0.27470062343523277,0.13252325782498797
1352,LYPLA2,TMEMV5,0.5194788855619316,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,7.0,8.0,0.2711026582926463,0.1336765635190538
1352,LYPLA2,TMEMmyc,0.022726431023361054,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,4.0,3.0,0.2711026582926463,0.1336765635190538
1352,TLCD1,TMEMV5,0.5194788855619316,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,8.0,7.0,0.2711026582926463,0.13386931636173136
1352,TLCD1,TMEMmyc,0.022726431023361054,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,4.0,3.0,0.2711026582926463,0.13386931636173136
1353,ANXA5,TMEMV5,0.5194788855619316,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,12.0,3.0,0.267372745699484,0.13425686195263023
1353,ANXA5,TMEMmyc,0.015266605837036375,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,3.0,0.267372745699484,0.13425686195263023
1353,L3MBTL3,TMEMV5,0.5194788855619316,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,9.0,6.0,0.267372745699484,0.13406315188712428
1353,L3MBTL3,TMEMmyc,0.015266605837036375,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,3.0,0.267372745699484,0.13406315188712428
1354,ARL6IP5,TMEMV5,0.324542175685602,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,8.0,5.0,0.2669792405318767,0.13483762227999732
1354,ARL6IP5,TMEMmyc,0.2094163053781514,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,9.0,4.0,0.2669792405318767,0.13483762227999732
1354,EI24,TMEMV5,0.324542175685602,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,7.0,6.0,0.2669792405318767,0.13541725710285402
1354,EI24,TMEMmyc,0.2094163053781514,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,4.0,9.0,0.2669792405318767,0.13541725710285402
1354,EXOSC9,TMEMV5,0.324542175685602,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,6.0,7.0,0.2669792405318767,0.13676537973145755
1354,EXOSC9,TMEMmyc,0.2094163053781514,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,7.0,6.0,0.2669792405318767,0.13676537973145755
1354,HDDC2,TMEMV5,0.324542175685602,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,8.0,5.0,0.2669792405318767,0.13445057398676658
1354,HDDC2,TMEMmyc,0.2094163053781514,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,6.0,7.0,0.2669792405318767,0.13445057398676658
1354,LPCAT2,TMEMV5,0.324542175685602,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,10.0,3.0,0.2669792405318767,0.1365731632969841
1354,LPCAT2,TMEMmyc,0.2094163053781514,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,8.0,5.0,0.2669792405318767,0.1365731632969841
1354,MASTL,TMEMV5,0.324542175685602,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,7.0,6.0,0.2669792405318767,0.13522417034926265
1354,MASTL,TMEMmyc,0.2094163053781514,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,7.0,6.0,0.2669792405318767,0.13522417034926265
1354,MRPL27,TMEMV5,0.324542175685602,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,7.0,6.0,0.2669792405318767,0.13464416072204516
1354,MRPL27,TMEMmyc,0.2094163053781514,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,5.0,8.0,0.2669792405318767,0.13464416072204516
1354,MTCH1,TMEMV5,0.324542175685602,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,8.0,5.0,0.2669792405318767,0.13580305665247652
1354,MTCH1,TMEMmyc,0.2094163053781514,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,6.0,7.0,0.2669792405318767,0.13580305665247652
1354,PDPK1,TMEMV5,0.324542175685602,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,9.0,4.0,0.2669792405318767,0.13599576968984844
1354,PDPK1,TMEMmyc,0.2094163053781514,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,9.0,4.0,0.2669792405318767,0.13599576968984844
1354,PHF2,TMEMV5,0.324542175685602,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,7.0,6.0,0.2669792405318767,0.13638082289189826
1354,PHF2,TMEMmyc,0.2094163053781514,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,8.0,5.0,0.2669792405318767,0.13638082289189826
1354,RHOT1,TMEMV5,0.324542175685602,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,7.0,6.0,0.2669792405318767,0.13561021916367585
1354,RHOT1,TMEMmyc,0.2094163053781514,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,6.0,7.0,0.2669792405318767,0.13561021916367585
1354,SNX8,TMEMV5,0.324542175685602,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,6.0,7.0,0.2669792405318767,0.13618835839622853
1354,SNX8,TMEMmyc,0.2094163053781514,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,8.0,5.0,0.2669792405318767,0.13618835839622853
1354,SUN2,TMEMV5,0.324542175685602,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,6.0,7.0,0.2669792405318767,0.13503095878199736
1354,SUN2,TMEMmyc,0.2094163053781514,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,8.0,5.0,0.2669792405318767,0.13503095878199736
1355,KIF13B,TMEMV5,0.05950753126340539,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,4.0,4.0,0.26576189734738004,0.13715022528567408
1355,KIF13B,TMEMmyc,0.47201626343135467,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,10.0,6.0,0.26576189734738004,0.13715022528567408
1355,L3MBTL2,TMEMV5,0.05950753126340539,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,5.0,3.0,0.26576189734738004,0.13695786450043987
1355,L3MBTL2,TMEMmyc,0.47201626343135467,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,7.0,9.0,0.26576189734738004,0.13695786450043987
1355,PHKG2,TMEMV5,0.05950753126340539,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,4.0,4.0,0.26576189734738004,0.13734246220691262
1355,PHKG2,TMEMmyc,0.47201626343135467,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,9.0,7.0,0.26576189734738004,0.13734246220691262
1355,VPS37B,TMEMV5,0.05950753126340539,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,5.0,3.0,0.26576189734738004,0.13753457538375385
1355,VPS37B,TMEMmyc,0.47201626343135467,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,10.0,6.0,0.26576189734738004,0.13753457538375385
1356,MTX2,TMEMV5,0.5194788855619316,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,7.0,8.0,0.2648543404354108,0.1377268569423706
1356,MTX2,TMEMmyc,0.010229795308889985,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,4.0,1.0,0.2648543404354108,0.1377268569423706
1357,AP3S2,TMEMV5,0.24260683367834102,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,6.0,6.0,0.26347873133048977,0.13926419817915398
1357,AP3S2,TMEMmyc,0.2843506289826385,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,6.0,8.0,0.26347873133048977,0.13926419817915398
1357,ARIH1,TMEMV5,0.24260683367834102,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,5.0,7.0,0.26347873133048977,0.1400299123720903
1357,ARIH1,TMEMmyc,0.2843506289826385,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,9.0,5.0,0.26347873133048977,0.1400299123720903
1357,BRD9,TMEMV5,0.24260683367834102,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,8.0,4.0,0.26347873133048977,0.13907246236198212
1357,BRD9,TMEMmyc,0.2843506289826385,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,6.0,8.0,0.26347873133048977,0.13907246236198212
1357,GABPA,TMEMV5,0.24260683367834102,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,8.0,4.0,0.26347873133048977,0.138880603400419
1357,GABPA,TMEMmyc,0.2843506289826385,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,10.0,4.0,0.26347873133048977,0.138880603400419
1357,GSDMA,TMEMV5,0.24260683367834102,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,4.0,8.0,0.26347873133048977,0.13849651556926923
1357,GSDMA,TMEMmyc,0.2843506289826385,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,11.0,0.26347873133048977,0.13849651556926923
1357,KLHL13,TMEMV5,0.24260683367834102,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,6.0,6.0,0.26347873133048977,0.13811193373447808
1357,KLHL13,TMEMmyc,0.2843506289826385,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,8.0,6.0,0.26347873133048977,0.13811193373447808
1357,PRXL2A,TMEMV5,0.24260683367834102,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,9.0,3.0,0.26347873133048977,0.13945581097045662
1357,PRXL2A,TMEMmyc,0.2843506289826385,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,10.0,4.0,0.26347873133048977,0.13945581097045662
1357,PSMA6,TMEMV5,0.24260683367834102,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,6.0,6.0,0.26347873133048977,0.13791945726778942
1357,PSMA6,TMEMmyc,0.2843506289826385,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,8.0,6.0,0.26347873133048977,0.13791945726778942
1357,RPL22L1,TMEMV5,0.24260683367834102,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,7.0,5.0,0.26347873133048977,0.13983866794878239
1357,RPL22L1,TMEMmyc,0.2843506289826385,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,7.0,7.0,0.26347873133048977,0.13983866794878239
1357,SEC11C,TMEMV5,0.24260683367834102,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,6.0,6.0,0.26347873133048977,0.13830428646187604
1357,SEC11C,TMEMmyc,0.2843506289826385,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,9.0,5.0,0.26347873133048977,0.13830428646187604
1357,TAMM41,TMEMV5,0.24260683367834102,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,5.0,7.0,0.26347873133048977,0.14041203367657293
1357,TAMM41,TMEMmyc,0.2843506289826385,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,8.0,6.0,0.26347873133048977,0.14041203367657293
1357,UAP1L1,TMEMV5,0.24260683367834102,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,8.0,4.0,0.26347873133048977,0.13868862117579034
1357,UAP1L1,TMEMmyc,0.2843506289826385,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,8.0,6.0,0.26347873133048977,0.13868862117579034
1357,UNK,TMEMV5,0.24260683367834102,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,7.0,5.0,0.26347873133048977,0.14022103424209909
1357,UNK,TMEMmyc,0.2843506289826385,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,8.0,6.0,0.26347873133048977,0.14022103424209909
1357,YIF1B,TMEMV5,0.24260683367834102,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,5.0,7.0,0.26347873133048977,0.13964730085426003
1357,YIF1B,TMEMmyc,0.2843506289826385,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,7.0,7.0,0.26347873133048977,0.13964730085426003
1358,HAL,TMEMV5,0.5194788855619316,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,6.0,9.0,0.2631610419703457,0.14079386909549296
1358,HAL,TMEMmyc,0.006843198378759802,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,1.0,3.0,0.2631610419703457,0.14079386909549296
1358,ITPK1,TMEMV5,0.5194788855619316,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,10.0,5.0,0.2631610419703457,0.14060301251882495
1358,ITPK1,TMEMmyc,0.006843198378759802,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,2.0,2.0,0.2631610419703457,0.14060301251882495
1359,ALG2,TMEMV5,0.4188465742646186,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,9.0,5.0,0.26208730125365404,0.14098494712098122
1359,ALG2,TMEMmyc,0.10532802824268951,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,4.0,7.0,0.26208730125365404,0.14098494712098122
1359,CKAP4,TMEMV5,0.4188465742646186,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,12.0,2.0,0.26208730125365404,0.14193850582964795
1359,CKAP4,TMEMmyc,0.10532802824268951,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,8.0,3.0,0.26208730125365404,0.14193850582964795
1359,GNA11,TMEMV5,0.4188465742646186,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,8.0,6.0,0.26208730125365404,0.1421288521065297
1359,GNA11,TMEMmyc,0.10532802824268951,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,7.0,4.0,0.26208730125365404,0.1421288521065297
1359,MRPS23,TMEMV5,0.4188465742646186,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,8.0,6.0,0.26208730125365404,0.14155744816154264
1359,MRPS23,TMEMmyc,0.10532802824268951,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,5.0,6.0,0.26208730125365404,0.14155744816154264
1359,PDCD4,TMEMV5,0.4188465742646186,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,10.0,4.0,0.26208730125365404,0.14231907683406478
1359,PDCD4,TMEMmyc,0.10532802824268951,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,8.0,3.0,0.26208730125365404,0.14231907683406478
1359,PIK3R1,TMEMV5,0.4188465742646186,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,6.0,8.0,0.26208730125365404,0.14136673653679535
1359,PIK3R1,TMEMmyc,0.10532802824268951,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,6.0,5.0,0.26208730125365404,0.14136673653679535
1359,RANBP3,TMEMV5,0.4188465742646186,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,11.0,3.0,0.26208730125365404,0.14117590289565346
1359,RANBP3,TMEMmyc,0.10532802824268951,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,9.0,2.0,0.26208730125365404,0.14117590289565346
1359,RUFY3,TMEMV5,0.4188465742646186,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,8.0,6.0,0.26208730125365404,0.14174803788688137
1359,RUFY3,TMEMmyc,0.10532802824268951,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,5.0,6.0,0.26208730125365404,0.14174803788688137
1360,RIMOC1,TMEMV5,0.5194788855619316,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,10.0,5.0,0.26202572406598845,0.1425091997830274
1360,RIMOC1,TMEMmyc,0.0045725625700453725,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,2.0,1.0,0.26202572406598845,0.1425091997830274
1361,IBTK,TMEMV5,0.040474534042569815,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,5.0,2.0,0.2562453987369622,0.14270104579498658
1361,IBTK,TMEMmyc,0.47201626343135467,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,9.0,7.0,0.2562453987369622,0.14270104579498658
1362,SIPA1L2,TMEMV5,0.02735204309492879,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,4.0,2.0,0.24968415326314172,0.142894862318413
1362,SIPA1L2,TMEMmyc,0.47201626343135467,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,11.0,5.0,0.24968415326314172,0.142894862318413
1363,AKAP11,TMEMV5,0.12462201013321092,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,7.0,3.0,0.2490275003587819,0.14328254331128693
1363,AKAP11,TMEMmyc,0.3734329905843529,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,8.0,7.0,0.2490275003587819,0.14328254331128693
1363,CPNE3,TMEMV5,0.12462201013321092,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,6.0,4.0,0.2490275003587819,0.14386313881096519
1363,CPNE3,TMEMmyc,0.3734329905843529,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,9.0,6.0,0.2490275003587819,0.14386313881096519
1363,GLA,TMEMV5,0.12462201013321092,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,7.0,3.0,0.2490275003587819,0.1440564241853142
1363,GLA,TMEMmyc,0.3734329905843529,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,9.0,6.0,0.2490275003587819,0.1440564241853142
1363,MED15,TMEMV5,0.12462201013321092,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,6.0,4.0,0.2490275003587819,0.14308876462623277
1363,MED15,TMEMmyc,0.3734329905843529,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,10.0,5.0,0.2490275003587819,0.14308876462623277
1363,PRKD2,TMEMV5,0.12462201013321092,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,6.0,4.0,0.2490275003587819,0.14424958652632497
1363,PRKD2,TMEMmyc,0.3734329905843529,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,8.0,7.0,0.2490275003587819,0.14424958652632497
1363,TAX1BP1,TMEMV5,0.12462201013321092,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,2.0,8.0,0.2490275003587819,0.14347619849176174
1363,TAX1BP1,TMEMmyc,0.3734329905843529,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,5.0,10.0,0.2490275003587819,0.14347619849176174
1363,VMP1,TMEMV5,0.12462201013321092,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,6.0,4.0,0.2490275003587819,0.14366973028569274
1363,VMP1,TMEMmyc,0.3734329905843529,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,8.0,7.0,0.2490275003587819,0.14366973028569274
1364,MAP4K5,TMEMV5,0.4188465742646186,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,8.0,6.0,0.24581014867368542,0.14502509862397278
1364,MAP4K5,TMEMmyc,0.07277372308275228,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,6.0,4.0,0.24581014867368542,0.14502509862397278
1364,MPG,TMEMV5,0.4188465742646186,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,7.0,7.0,0.24581014867368542,0.14463758923930206
1364,MPG,TMEMmyc,0.07277372308275228,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,5.0,5.0,0.24581014867368542,0.14463758923930206
1364,SNX4,TMEMV5,0.4188465742646186,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,10.0,4.0,0.24581014867368542,0.1444436496077122
1364,SNX4,TMEMmyc,0.07277372308275228,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,7.0,0.24581014867368542,0.1444436496077122
1364,SNX5,TMEMV5,0.4188465742646186,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,9.0,5.0,0.24581014867368542,0.1448314055388528
1364,SNX5,TMEMmyc,0.07277372308275228,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,8.0,2.0,0.24581014867368542,0.1448314055388528
1364,TDP2,TMEMV5,0.4188465742646186,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,7.0,7.0,0.24581014867368542,0.14521866861212096
1364,TDP2,TMEMmyc,0.07277372308275228,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,7.0,3.0,0.24581014867368542,0.14521866861212096
1365,CROCC,TMEMV5,0.018402477179554507,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,2.0,0.2452093703054546,0.14541230646506964
1365,CROCC,TMEMmyc,0.47201626343135467,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,8.0,8.0,0.2452093703054546,0.14541230646506964
1366,ANKRD52,TMEMV5,0.324542175685602,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,11.0,2.0,0.2373149956053629,0.14639117214526243
1366,ANKRD52,TMEMmyc,0.1500878155251238,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,6.0,6.0,0.2373149956053629,0.14639117214526243
1366,ATP1B3,TMEMV5,0.324542175685602,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,6.0,7.0,0.2373149956053629,0.14580422563835826
1366,ATP1B3,TMEMmyc,0.1500878155251238,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,6.0,6.0,0.2373149956053629,0.14580422563835826
1366,BRD7,TMEMV5,0.324542175685602,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,7.0,6.0,0.2373149956053629,0.14560832828086182
1366,BRD7,TMEMmyc,0.1500878155251238,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,4.0,8.0,0.2373149956053629,0.14560832828086182
1366,HLA-B,TMEMV5,0.324542175685602,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,6.0,7.0,0.2373149956053629,0.1461956474522899
1366,HLA-B,TMEMmyc,0.1500878155251238,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,6.0,6.0,0.2373149956053629,0.1461956474522899
1366,NDUFA12,TMEMV5,0.324542175685602,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,8.0,5.0,0.2373149956053629,0.14599999865605304
1366,NDUFA12,TMEMmyc,0.1500878155251238,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,10.0,2.0,0.2373149956053629,0.14599999865605304
1367,GPAM,TMEMV5,0.4188465742646186,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,6.0,8.0,0.23428427026067608,0.14737173667596867
1367,GPAM,TMEMmyc,0.04972196625673359,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,5.0,4.0,0.23428427026067608,0.14737173667596867
1367,GTF2H3,TMEMV5,0.4188465742646186,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,10.0,4.0,0.23428427026067608,0.1467837709139433
1367,GTF2H3,TMEMmyc,0.04972196625673359,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,4.0,5.0,0.23428427026067608,0.1467837709139433
1367,HARS1,TMEMV5,0.4188465742646186,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,6.0,8.0,0.23428427026067608,0.14697988370191079
